Gap_Start,Gap_End,Gap_Duration
2004-02-15 14:40:00,2004-02-15 16:25:00,0 days 01:45:00
2004-02-15 16:40:00,2004-02-15 18:10:00,0 days 01:30:00
2004-02-15 18:25:00,2004-02-15 19:55:00,0 days 01:30:00
2004-02-15 20:10:00,2004-02-15 21:55:00,0 days 01:45:00
2004-02-15 22:10:00,2004-02-15 22:55:00,0 days 00:45:00
2004-02-15 23:10:00,2004-02-16 00:00:00,0 days 00:50:00
2004-02-16 00:10:00,2004-02-16 01:40:00,0 days 01:30:00
2004-02-16 01:55:00,2004-02-16 02:40:00,0 days 00:45:00
2004-02-16 02:55:00,2004-02-16 03:25:00,0 days 00:30:00
2004-02-16 03:40:00,2004-02-16 04:25:00,0 days 00:45:00
2004-02-16 04:40:00,2004-02-16 05:40:00,0 days 01:00:00
2004-02-16 05:55:00,2004-02-16 07:10:00,0 days 01:15:00
2004-02-16 07:25:00,2004-02-16 08:40:00,0 days 01:15:00
2004-02-16 08:55:00,2004-02-16 09:40:00,0 days 00:45:00
2004-02-16 09:55:00,2004-02-16 10:40:00,0 days 00:45:00
2004-02-16 10:55:00,2004-02-16 12:25:00,0 days 01:30:00
2004-02-16 12:40:00,2004-02-16 13:55:00,0 days 01:15:00
2004-02-16 14:10:00,2004-02-16 15:40:00,0 days 01:30:00
2004-02-16 15:55:00,2004-02-16 16:40:00,0 days 00:45:00
2004-02-16 16:55:00,2004-02-16 17:25:00,0 days 00:30:00
2004-02-16 17:40:00,2004-02-16 18:25:00,0 days 00:45:00
2004-02-16 18:40:00,2004-02-16 20:55:00,0 days 02:15:00
2004-02-16 21:10:00,2004-02-16 21:55:00,0 days 00:45:00
2004-02-16 22:10:00,2004-02-16 23:25:00,0 days 01:15:00
2004-02-16 23:40:00,2004-02-17 00:55:00,0 days 01:15:00
2004-02-17 01:10:00,2004-02-17 03:10:00,0 days 02:00:00
2004-02-17 03:25:00,2004-02-17 04:40:00,0 days 01:15:00
2004-02-17 04:55:00,2004-02-17 06:25:00,0 days 01:30:00
2004-02-17 06:40:00,2004-02-17 07:25:00,0 days 00:45:00
2004-02-17 07:40:00,2004-02-17 08:55:00,0 days 01:15:00
2004-02-17 09:10:00,2004-02-17 10:25:00,0 days 01:15:00
2004-02-17 10:55:00,2004-02-17 11:55:00,0 days 01:00:00
2004-02-17 12:40:00,2004-02-17 14:40:00,0 days 02:00:00
2004-02-17 14:55:00,2004-02-17 15:40:00,0 days 00:45:00
2004-02-17 16:10:00,2004-02-17 17:10:00,0 days 01:00:00
2004-02-17 17:25:00,2004-02-17 18:10:00,0 days 00:45:00
2004-02-17 18:25:00,2004-02-17 19:10:00,0 days 00:45:00
2004-02-17 19:25:00,2004-02-17 20:25:00,0 days 01:00:00
2004-02-17 20:40:00,2004-02-17 21:25:00,0 days 00:45:00
2004-02-17 21:40:00,2004-02-17 22:40:00,0 days 01:00:00
2004-02-17 23:40:00,2004-02-18 00:25:00,0 days 00:45:00
2004-02-18 00:40:00,2004-02-18 01:55:00,0 days 01:15:00
2004-02-18 02:25:00,2004-02-18 02:55:00,0 days 00:30:00
2004-02-18 03:40:00,2004-02-18 04:40:00,0 days 01:00:00
2004-02-18 05:10:00,2004-02-18 06:10:00,0 days 01:00:00
2004-02-18 06:25:00,2004-02-18 07:10:00,0 days 00:45:00
2004-02-18 08:25:00,2004-02-18 09:10:00,0 days 00:45:00
2004-02-18 09:25:00,2004-02-18 11:55:00,0 days 02:30:00
2004-02-18 12:40:00,2004-02-18 13:10:00,0 days 00:30:00
2004-02-18 13:25:00,2004-02-18 13:55:00,0 days 00:30:00
2004-02-18 14:25:00,2004-02-18 15:25:00,0 days 01:00:00
2004-02-18 15:40:00,2004-02-18 16:40:00,0 days 01:00:00
2004-02-18 17:25:00,2004-02-18 18:40:00,0 days 01:15:00
2004-02-18 18:55:00,2004-02-18 20:25:00,0 days 01:30:00
2004-02-18 20:40:00,2004-02-18 21:10:00,0 days 00:30:00
2004-02-18 21:25:00,2004-02-18 21:55:00,0 days 00:30:00
2004-02-18 22:10:00,2004-02-18 22:55:00,0 days 00:45:00
2004-02-18 23:10:00,2004-02-18 23:40:00,0 days 00:30:00
2004-02-19 00:10:00,2004-02-19 01:10:00,0 days 01:00:00
2004-02-19 01:25:00,2004-02-19 02:25:00,0 days 01:00:00
2004-02-19 02:40:00,2004-02-19 03:55:00,0 days 01:15:00
2004-02-19 04:25:00,2004-02-19 05:25:00,0 days 01:00:00
2004-02-19 06:10:00,2004-02-19 06:40:00,0 days 00:30:00
2004-02-19 07:25:00,2004-02-19 08:25:00,0 days 01:00:00
2004-02-19 09:25:00,2004-02-19 10:40:00,0 days 01:15:00
2004-02-19 10:55:00,2004-02-19 11:40:00,0 days 00:45:00
2004-02-19 11:55:00,2004-02-19 12:55:00,0 days 01:00:00
2004-02-19 13:10:00,2004-02-19 15:25:00,0 days 02:15:00
2004-02-19 15:40:00,2004-02-19 16:10:00,0 days 00:30:00
2004-02-19 16:25:00,2004-02-19 16:55:00,0 days 00:30:00
2004-02-19 17:10:00,2004-02-19 17:55:00,0 days 00:45:00
2004-02-19 18:10:00,2004-02-19 18:55:00,0 days 00:45:00
2004-02-19 19:40:00,2004-02-19 20:55:00,0 days 01:15:00
2004-02-19 21:10:00,2004-02-19 22:10:00,0 days 01:00:00
2004-02-19 22:55:00,2004-02-19 23:40:00,0 days 00:45:00
2004-02-19 23:55:00,2004-02-20 00:25:00,0 days 00:30:00
2004-02-20 00:40:00,2004-02-20 02:10:00,0 days 01:30:00
2004-02-20 02:25:00,2004-02-20 02:55:00,0 days 00:30:00
2004-02-20 03:10:00,2004-02-20 04:25:00,0 days 01:15:00
2004-02-20 05:10:00,2004-02-20 06:25:00,0 days 01:15:00
2004-02-20 06:40:00,2004-02-20 07:10:00,0 days 00:30:00
2004-02-20 07:25:00,2004-02-20 07:55:00,0 days 00:30:00
2004-02-20 08:10:00,2004-02-20 08:40:00,0 days 00:30:00
2004-02-20 10:25:00,2004-02-20 11:10:00,0 days 00:45:00
2004-02-20 11:25:00,2004-02-20 12:55:00,0 days 01:30:00
2004-02-20 13:10:00,2004-02-20 14:25:00,0 days 01:15:00
2004-02-20 14:40:00,2004-02-20 16:10:00,0 days 01:30:00
2004-02-20 16:25:00,2004-02-20 17:40:00,0 days 01:15:00
2004-02-20 17:55:00,2004-02-20 19:40:00,0 days 01:45:00
2004-02-20 19:55:00,2004-02-20 20:55:00,0 days 01:00:00
2004-02-20 21:10:00,2004-02-20 21:40:00,0 days 00:30:00
2004-02-20 22:25:00,2004-02-20 22:55:00,0 days 00:30:00
2004-02-20 23:10:00,2004-02-21 00:00:00,0 days 00:50:00
2004-02-21 00:10:00,2004-02-21 00:40:00,0 days 00:30:00
2004-02-21 00:55:00,2004-02-21 01:40:00,0 days 00:45:00
2004-02-21 01:55:00,2004-02-21 02:25:00,0 days 00:30:00
2004-02-21 03:25:00,2004-02-21 04:40:00,0 days 01:15:00
2004-02-21 04:55:00,2004-02-21 05:25:00,0 days 00:30:00
2004-02-21 05:40:00,2004-02-21 06:10:00,0 days 00:30:00
2004-02-21 06:40:00,2004-02-21 07:10:00,0 days 00:30:00
2004-02-21 07:25:00,2004-02-21 07:55:00,0 days 00:30:00
2004-02-21 08:40:00,2004-02-21 09:10:00,0 days 00:30:00
2004-02-21 10:10:00,2004-02-21 10:40:00,0 days 00:30:00
2004-02-21 10:55:00,2004-02-21 12:55:00,0 days 02:00:00
2004-02-21 13:10:00,2004-02-21 13:40:00,0 days 00:30:00
2004-02-21 13:55:00,2004-02-21 14:55:00,0 days 01:00:00
2004-02-21 15:10:00,2004-02-21 15:40:00,0 days 00:30:00
2004-02-21 15:55:00,2004-02-21 16:25:00,0 days 00:30:00
2004-02-21 17:40:00,2004-02-21 18:10:00,0 days 00:30:00
2004-02-21 18:40:00,2004-02-21 19:40:00,0 days 01:00:00
2004-02-21 20:55:00,2004-02-21 21:55:00,0 days 01:00:00
2004-02-21 22:25:00,2004-02-21 22:55:00,0 days 00:30:00
2004-02-21 23:10:00,2004-02-21 23:40:00,0 days 00:30:00
2004-02-22 00:25:00,2004-02-22 00:55:00,0 days 00:30:00
2004-02-22 01:25:00,2004-02-22 01:55:00,0 days 00:30:00
2004-02-22 02:10:00,2004-02-22 02:55:00,0 days 00:45:00
2004-02-22 03:55:00,2004-02-22 04:25:00,0 days 00:30:00
2004-02-22 05:25:00,2004-02-22 06:10:00,0 days 00:45:00
2004-02-22 06:25:00,2004-02-22 06:55:00,0 days 00:30:00
2004-02-22 08:25:00,2004-02-22 09:25:00,0 days 01:00:00
2004-02-22 10:10:00,2004-02-22 11:10:00,0 days 01:00:00
2004-02-22 11:25:00,2004-02-22 12:10:00,0 days 00:45:00
2004-02-22 12:25:00,2004-02-22 12:55:00,0 days 00:30:00
2004-02-22 13:10:00,2004-02-22 14:10:00,0 days 01:00:00
2004-02-22 14:25:00,2004-02-22 15:25:00,0 days 01:00:00
2004-02-22 15:40:00,2004-02-22 16:10:00,0 days 00:30:00
2004-02-22 16:25:00,2004-02-22 17:25:00,0 days 01:00:00
2004-02-22 17:40:00,2004-02-22 18:10:00,0 days 00:30:00
2004-02-22 18:25:00,2004-02-22 19:10:00,0 days 00:45:00
2004-02-22 19:25:00,2004-02-22 19:55:00,0 days 00:30:00
2004-02-22 20:10:00,2004-02-22 20:40:00,0 days 00:30:00
2004-02-22 22:10:00,2004-02-22 22:40:00,0 days 00:30:00
2004-02-22 23:10:00,2004-02-23 00:10:00,0 days 01:00:00
2004-02-23 01:25:00,2004-02-23 01:55:00,0 days 00:30:00
2004-02-23 03:40:00,2004-02-23 04:40:00,0 days 01:00:00
2004-02-23 07:25:00,2004-02-23 07:55:00,0 days 00:30:00
2004-02-23 08:25:00,2004-02-23 08:55:00,0 days 00:30:00
2004-02-23 10:25:00,2004-02-23 10:55:00,0 days 00:30:00
2004-02-23 11:10:00,2004-02-23 11:40:00,0 days 00:30:00
2004-02-23 12:10:00,2004-02-23 12:40:00,0 days 00:30:00
2004-02-23 13:10:00,2004-02-23 13:40:00,0 days 00:30:00
2004-02-23 13:55:00,2004-02-23 14:40:00,0 days 00:45:00
2004-02-23 14:55:00,2004-02-23 15:25:00,0 days 00:30:00
2004-02-23 15:55:00,2004-02-23 16:25:00,0 days 00:30:00
2004-02-23 16:40:00,2004-02-23 17:10:00,0 days 00:30:00
2004-02-23 20:10:00,2004-02-23 20:40:00,0 days 00:30:00
2004-02-23 21:10:00,2004-02-23 21:40:00,0 days 00:30:00
2004-02-23 22:25:00,2004-02-23 22:55:00,0 days 00:30:00
2004-02-23 23:25:00,2004-02-23 23:55:00,0 days 00:30:00
2004-02-24 00:25:00,2004-02-24 00:55:00,0 days 00:30:00
2004-02-24 01:10:00,2004-02-24 01:40:00,0 days 00:30:00
2004-02-24 02:40:00,2004-02-24 03:25:00,0 days 00:45:00
2004-02-24 04:10:00,2004-02-24 05:10:00,0 days 01:00:00
2004-02-24 05:25:00,2004-02-24 18:55:00,0 days 13:30:00
2004-02-24 19:25:00,2004-02-24 20:40:00,0 days 01:15:00
2004-02-24 20:55:00,2004-02-24 21:40:00,0 days 00:45:00
2004-02-24 22:10:00,2004-02-24 23:10:00,0 days 01:00:00
2004-02-24 23:55:00,2004-02-25 00:55:00,0 days 01:00:00
2004-02-25 01:10:00,2004-02-25 01:55:00,0 days 00:45:00
2004-02-25 02:10:00,2004-02-25 03:25:00,0 days 01:15:00
2004-02-25 04:10:00,2004-02-25 04:40:00,0 days 00:30:00
2004-02-25 04:55:00,2004-02-25 06:10:00,0 days 01:15:00
2004-02-25 06:40:00,2004-02-25 07:10:00,0 days 00:30:00
2004-02-25 07:55:00,2004-02-25 08:25:00,0 days 00:30:00
2004-02-25 08:40:00,2004-02-25 09:25:00,0 days 00:45:00
2004-02-25 09:40:00,2004-02-25 10:25:00,0 days 00:45:00
2004-02-25 10:40:00,2004-02-25 16:40:00,0 days 06:00:00
2004-02-25 16:55:00,2004-02-25 21:10:00,0 days 04:15:00
2004-02-25 21:25:00,2004-02-25 21:55:00,0 days 00:30:00
2004-02-25 22:10:00,2004-02-25 23:10:00,0 days 01:00:00
2004-02-25 23:25:00,2004-02-26 01:10:00,0 days 01:45:00
2004-02-26 01:25:00,2004-02-26 05:25:00,0 days 04:00:00
2004-02-26 05:40:00,2004-02-26 07:10:00,0 days 01:30:00
2004-02-26 07:25:00,2004-02-26 08:40:00,0 days 01:15:00
2004-02-26 08:55:00,2004-02-26 14:40:00,0 days 05:45:00
2004-02-26 15:10:00,2004-02-26 16:10:00,0 days 01:00:00
2004-02-26 16:25:00,2004-02-26 17:25:00,0 days 01:00:00
2004-02-26 17:40:00,2004-02-26 18:25:00,0 days 00:45:00
2004-02-26 18:40:00,2004-02-26 21:25:00,0 days 02:45:00
2004-02-26 21:40:00,2004-02-27 07:55:00,0 days 10:15:00
2004-02-27 08:10:00,2004-02-27 09:25:00,0 days 01:15:00
2004-02-27 09:40:00,2004-02-27 11:55:00,0 days 02:15:00
2004-02-27 12:10:00,2004-02-27 15:55:00,0 days 03:45:00
2004-02-27 16:10:00,2004-02-27 18:40:00,0 days 02:30:00
2004-02-27 18:55:00,2004-02-27 23:40:00,0 days 04:45:00
2004-02-27 23:55:00,2004-02-28 00:40:00,0 days 00:45:00
2004-02-28 00:55:00,2004-02-28 03:25:00,0 days 02:30:00
2004-02-28 03:40:00,2004-02-28 04:10:00,0 days 00:30:00
2004-02-28 04:55:00,2004-02-28 06:25:00,0 days 01:30:00
2004-02-28 06:40:00,2004-02-28 07:55:00,0 days 01:15:00
2004-02-28 08:10:00,2004-02-28 09:40:00,0 days 01:30:00
2004-02-28 09:55:00,2004-02-28 10:55:00,0 days 01:00:00
2004-02-28 11:10:00,2004-02-28 12:55:00,0 days 01:45:00
2004-02-28 13:10:00,2004-02-28 15:10:00,0 days 02:00:00
2004-02-28 15:25:00,2004-02-28 16:25:00,0 days 01:00:00
2004-02-28 16:40:00,2004-02-28 19:25:00,0 days 02:45:00
2004-02-28 19:40:00,2004-02-28 20:55:00,0 days 01:15:00
2004-02-28 21:10:00,2004-02-28 21:55:00,0 days 00:45:00
2004-02-28 22:10:00,2004-02-29 00:00:00,0 days 01:50:00
2004-02-29 00:10:00,2004-02-29 00:55:00,0 days 00:45:00
2004-02-29 01:10:00,2004-02-29 02:55:00,0 days 01:45:00
2004-02-29 03:40:00,2004-02-29 05:40:00,0 days 02:00:00
2004-02-29 06:10:00,2004-02-29 06:55:00,0 days 00:45:00
2004-02-29 07:40:00,2004-02-29 08:25:00,0 days 00:45:00
2004-02-29 08:40:00,2004-02-29 09:10:00,0 days 00:30:00
2004-02-29 09:25:00,2004-02-29 10:25:00,0 days 01:00:00
2004-02-29 11:10:00,2004-02-29 11:55:00,0 days 00:45:00
2004-02-29 12:40:00,2004-02-29 13:25:00,0 days 00:45:00
2004-02-29 13:40:00,2004-02-29 15:40:00,0 days 02:00:00
2004-02-29 15:55:00,2004-02-29 16:40:00,0 days 00:45:00
2004-02-29 17:55:00,2004-02-29 18:25:00,0 days 00:30:00
2004-02-29 18:40:00,2004-02-29 19:10:00,0 days 00:30:00
2004-02-29 19:25:00,2004-02-29 19:55:00,0 days 00:30:00
2004-02-29 21:10:00,2004-02-29 22:10:00,0 days 01:00:00
2004-02-29 23:40:00,2004-03-01 00:10:00,0 days 00:30:00
2004-03-01 00:40:00,2004-03-01 01:10:00,0 days 00:30:00
2004-03-01 02:25:00,2004-03-01 02:55:00,0 days 00:30:00
2004-03-01 03:55:00,2004-03-01 04:55:00,0 days 01:00:00
2004-03-01 05:55:00,2004-03-01 06:40:00,0 days 00:45:00
2004-03-01 08:25:00,2004-03-01 09:10:00,0 days 00:45:00
2004-03-01 09:25:00,2004-03-01 09:55:00,0 days 00:30:00
2004-03-01 10:10:00,2004-03-01 10:40:00,0 days 00:30:00
2004-03-01 12:10:00,2004-03-01 13:55:00,0 days 01:45:00
2004-03-01 15:25:00,2004-03-01 15:55:00,0 days 00:30:00
2004-03-01 20:40:00,2004-03-01 21:10:00,0 days 00:30:00
2004-03-01 23:40:00,2004-03-02 00:00:00,0 days 00:20:00
2004-03-02 02:10:00,2004-03-02 02:55:00,0 days 00:45:00
2004-03-02 03:40:00,2004-03-02 04:25:00,0 days 00:45:00
2004-03-02 05:10:00,2004-03-02 05:40:00,0 days 00:30:00
2004-03-02 05:55:00,2004-03-02 06:25:00,0 days 00:30:00
2004-03-02 07:10:00,2004-03-02 08:55:00,0 days 01:45:00
2004-03-02 11:10:00,2004-03-02 12:25:00,0 days 01:15:00
2004-03-02 12:40:00,2004-03-02 14:25:00,0 days 01:45:00
2004-03-02 15:10:00,2004-03-02 15:40:00,0 days 00:30:00
2004-03-02 15:55:00,2004-03-02 16:40:00,0 days 00:45:00
2004-03-02 16:55:00,2004-03-02 17:40:00,0 days 00:45:00
2004-03-02 19:25:00,2004-03-02 20:10:00,0 days 00:45:00
2004-03-02 21:25:00,2004-03-02 22:10:00,0 days 00:45:00
2004-03-02 23:25:00,2004-03-03 00:10:00,0 days 00:45:00
2004-03-03 00:55:00,2004-03-03 01:55:00,0 days 01:00:00
2004-03-03 02:10:00,2004-03-03 02:55:00,0 days 00:45:00
2004-03-03 03:10:00,2004-03-03 03:55:00,0 days 00:45:00
2004-03-03 04:40:00,2004-03-03 05:10:00,0 days 00:30:00
2004-03-03 05:25:00,2004-03-03 05:55:00,0 days 00:30:00
2004-03-03 06:40:00,2004-03-03 07:25:00,0 days 00:45:00
2004-03-03 07:55:00,2004-03-03 08:25:00,0 days 00:30:00
2004-03-03 09:10:00,2004-03-03 09:55:00,0 days 00:45:00
2004-03-03 10:10:00,2004-03-03 10:40:00,0 days 00:30:00
2004-03-03 12:10:00,2004-03-03 13:55:00,0 days 01:45:00
2004-03-03 14:40:00,2004-03-03 15:40:00,0 days 01:00:00
2004-03-03 16:25:00,2004-03-03 16:55:00,0 days 00:30:00
2004-03-03 17:10:00,2004-03-03 19:25:00,0 days 02:15:00
2004-03-03 19:40:00,2004-03-03 20:10:00,0 days 00:30:00
2004-03-03 20:25:00,2004-03-03 21:25:00,0 days 01:00:00
2004-03-03 21:40:00,2004-03-03 22:10:00,0 days 00:30:00
2004-03-03 22:25:00,2004-03-03 23:40:00,0 days 01:15:00
2004-03-03 23:55:00,2004-03-04 00:55:00,0 days 01:00:00
2004-03-04 01:10:00,2004-03-04 02:25:00,0 days 01:15:00
2004-03-04 02:40:00,2004-03-04 03:55:00,0 days 01:15:00
2004-03-04 04:10:00,2004-03-04 05:25:00,0 days 01:15:00
2004-03-04 05:40:00,2004-03-04 06:55:00,0 days 01:15:00
2004-03-04 07:10:00,2004-03-04 07:55:00,0 days 00:45:00
2004-03-04 08:25:00,2004-03-04 09:25:00,0 days 01:00:00
2004-03-04 09:40:00,2004-03-04 10:25:00,0 days 00:45:00
2004-03-04 11:10:00,2004-03-04 12:10:00,0 days 01:00:00
2004-03-04 12:25:00,2004-03-04 13:25:00,0 days 01:00:00
2004-03-04 13:40:00,2004-03-04 14:25:00,0 days 00:45:00
2004-03-04 14:40:00,2004-03-04 15:25:00,0 days 00:45:00
2004-03-04 16:10:00,2004-03-04 17:55:00,0 days 01:45:00
2004-03-04 18:10:00,2004-03-04 21:40:00,0 days 03:30:00
2004-03-04 22:10:00,2004-03-05 01:10:00,0 days 03:00:00
2004-03-05 01:25:00,2004-03-05 03:10:00,0 days 01:45:00
2004-03-05 03:25:00,2004-03-05 05:10:00,0 days 01:45:00
2004-03-05 05:25:00,2004-03-05 07:40:00,0 days 02:15:00
2004-03-05 07:55:00,2004-03-05 08:40:00,0 days 00:45:00
2004-03-05 08:55:00,2004-03-05 10:55:00,0 days 02:00:00
2004-03-05 11:10:00,2004-03-05 12:25:00,0 days 01:15:00
2004-03-05 12:40:00,2004-03-05 14:10:00,0 days 01:30:00
2004-03-05 14:25:00,2004-03-05 14:55:00,0 days 00:30:00
2004-03-05 15:10:00,2004-03-05 17:10:00,0 days 02:00:00
2004-03-05 17:25:00,2004-03-05 18:55:00,0 days 01:30:00
2004-03-05 19:10:00,2004-03-05 21:25:00,0 days 02:15:00
2004-03-05 21:40:00,2004-03-06 02:55:00,0 days 05:15:00
2004-03-06 03:10:00,2004-03-06 04:10:00,0 days 01:00:00
2004-03-06 04:25:00,2004-03-06 06:10:00,0 days 01:45:00
2004-03-06 06:25:00,2004-03-06 07:25:00,0 days 01:00:00
2004-03-06 07:40:00,2004-03-06 08:55:00,0 days 01:15:00
2004-03-06 09:10:00,2004-03-06 09:40:00,0 days 00:30:00
2004-03-06 09:55:00,2004-03-06 11:25:00,0 days 01:30:00
2004-03-06 11:40:00,2004-03-06 13:55:00,0 days 02:15:00
2004-03-06 14:10:00,2004-03-06 15:10:00,0 days 01:00:00
2004-03-06 15:55:00,2004-03-06 19:25:00,0 days 03:30:00
2004-03-06 19:40:00,2004-03-07 02:10:00,0 days 06:30:00
2004-03-07 02:25:00,2004-03-07 03:40:00,0 days 01:15:00
2004-03-07 03:55:00,2004-03-07 05:25:00,0 days 01:30:00
2004-03-07 05:40:00,2004-03-07 07:25:00,0 days 01:45:00
2004-03-07 07:40:00,2004-03-07 08:55:00,0 days 01:15:00
2004-03-07 09:10:00,2004-03-07 09:55:00,0 days 00:45:00
2004-03-07 10:10:00,2004-03-07 10:40:00,0 days 00:30:00
2004-03-07 10:55:00,2004-03-07 11:55:00,0 days 01:00:00
2004-03-07 12:10:00,2004-03-07 12:55:00,0 days 00:45:00
2004-03-07 13:10:00,2004-03-07 14:25:00,0 days 01:15:00
2004-03-07 14:40:00,2004-03-07 15:25:00,0 days 00:45:00
2004-03-07 15:40:00,2004-03-07 23:10:00,0 days 07:30:00
2004-03-07 23:25:00,2004-03-08 02:10:00,0 days 02:45:00
2004-03-08 02:25:00,2004-03-08 03:55:00,0 days 01:30:00
2004-03-08 04:10:00,2004-03-08 05:40:00,0 days 01:30:00
2004-03-08 05:55:00,2004-03-08 07:25:00,0 days 01:30:00
2004-03-08 07:40:00,2004-03-08 09:25:00,0 days 01:45:00
2004-03-08 09:40:00,2004-03-08 10:10:00,0 days 00:30:00
2004-03-08 10:40:00,2004-03-08 11:25:00,0 days 00:45:00
2004-03-08 13:10:00,2004-03-08 14:25:00,0 days 01:15:00
2004-03-08 14:40:00,2004-03-08 16:10:00,0 days 01:30:00
2004-03-08 16:25:00,2004-03-09 06:10:00,0 days 13:45:00
2004-03-09 06:25:00,2004-03-09 07:25:00,0 days 01:00:00
2004-03-09 07:40:00,2004-03-09 08:10:00,0 days 00:30:00
2004-03-09 08:25:00,2004-03-09 09:40:00,0 days 01:15:00
2004-03-09 09:55:00,2004-03-09 10:55:00,0 days 01:00:00
2004-03-09 13:10:00,2004-03-09 14:55:00,0 days 01:45:00
2004-03-09 15:10:00,2004-03-09 22:55:00,0 days 07:45:00
2004-03-09 23:10:00,2004-03-10 08:10:00,0 days 09:00:00
2004-03-10 08:25:00,2004-03-10 08:55:00,0 days 00:30:00
2004-03-10 09:10:00,2004-03-10 09:40:00,0 days 00:30:00
2004-03-10 10:10:00,2004-03-10 10:40:00,0 days 00:30:00
2004-03-10 10:55:00,2004-03-10 12:25:00,0 days 01:30:00
2004-03-10 12:40:00,2004-03-10 13:25:00,0 days 00:45:00
2004-03-10 13:40:00,2004-03-10 15:55:00,0 days 02:15:00
2004-03-10 16:10:00,2004-03-11 07:10:00,0 days 15:00:00
2004-03-11 07:25:00,2004-03-11 09:10:00,0 days 01:45:00
2004-03-11 09:25:00,2004-03-11 10:10:00,0 days 00:45:00
2004-03-11 11:10:00,2004-03-11 11:55:00,0 days 00:45:00
2004-03-11 12:10:00,2004-03-11 13:25:00,0 days 01:15:00
2004-03-11 13:40:00,2004-03-11 14:10:00,0 days 00:30:00
2004-03-11 14:25:00,2004-03-11 15:10:00,0 days 00:45:00
2004-03-11 15:25:00,2004-03-11 17:10:00,0 days 01:45:00
2004-03-11 17:25:00,2004-03-12 06:55:00,0 days 13:30:00
2004-03-12 07:10:00,2004-03-12 08:10:00,0 days 01:00:00
2004-03-12 08:25:00,2004-03-12 09:25:00,0 days 01:00:00
2004-03-12 09:40:00,2004-03-12 10:25:00,0 days 00:45:00
2004-03-12 10:40:00,2004-03-12 11:25:00,0 days 00:45:00
2004-03-12 11:40:00,2004-03-12 13:25:00,0 days 01:45:00
2004-03-12 13:40:00,2004-03-12 14:10:00,0 days 00:30:00
2004-03-12 14:25:00,2004-03-12 23:25:00,0 days 09:00:00
2004-03-12 23:40:00,2004-03-13 00:10:00,0 days 00:30:00
2004-03-13 00:25:00,2004-03-13 01:10:00,0 days 00:45:00
2004-03-13 02:10:00,2004-03-13 02:40:00,0 days 00:30:00
2004-03-13 02:55:00,2004-03-13 03:55:00,0 days 01:00:00
2004-03-13 03:55:00,2004-03-13 04:40:00,0 days 00:45:00
2004-03-13 04:40:00,2004-03-13 08:40:00,0 days 04:00:00
2004-03-13 08:55:00,2004-03-13 10:25:00,0 days 01:30:00
2004-03-13 11:10:00,2004-03-13 12:25:00,0 days 01:15:00
2004-03-13 12:40:00,2004-03-13 13:10:00,0 days 00:30:00
2004-03-13 13:55:00,2004-03-13 14:25:00,0 days 00:30:00
2004-03-13 14:40:00,2004-03-13 15:40:00,0 days 01:00:00
2004-03-13 15:55:00,2004-03-13 16:25:00,0 days 00:30:00
2004-03-13 16:40:00,2004-03-13 17:25:00,0 days 00:45:00
2004-03-13 17:40:00,2004-03-13 18:10:00,0 days 00:30:00
2004-03-13 18:55:00,2004-03-13 19:25:00,0 days 00:30:00
2004-03-13 21:25:00,2004-03-13 22:40:00,0 days 01:15:00
2004-03-13 22:55:00,2004-03-14 00:10:00,0 days 01:15:00
2004-03-14 00:25:00,2004-03-14 01:25:00,0 days 01:00:00
2004-03-14 01:40:00,2004-03-14 03:10:00,0 days 01:30:00
2004-03-14 03:25:00,2004-03-14 09:55:00,0 days 06:30:00
2004-03-14 10:10:00,2004-03-14 14:10:00,0 days 04:00:00
2004-03-14 14:25:00,2004-03-14 16:55:00,0 days 02:30:00
2004-03-14 17:10:00,2004-03-14 21:55:00,0 days 04:45:00
2004-03-15 00:40:00,2004-03-15 01:10:00,0 days 00:30:00
2004-03-15 02:10:00,2004-03-15 02:55:00,0 days 00:45:00
2004-03-15 03:55:00,2004-03-15 04:40:00,0 days 00:45:00
2004-03-15 04:55:00,2004-03-15 05:40:00,0 days 00:45:00
2004-03-15 06:10:00,2004-03-15 07:10:00,0 days 01:00:00
2004-03-15 07:55:00,2004-03-15 08:25:00,0 days 00:30:00
2004-03-15 09:10:00,2004-03-15 09:40:00,0 days 00:30:00
2004-03-15 09:55:00,2004-03-15 11:10:00,0 days 01:15:00
2004-03-15 11:25:00,2004-03-15 12:10:00,0 days 00:45:00
2004-03-15 13:25:00,2004-03-15 14:25:00,0 days 01:00:00
2004-03-15 14:40:00,2004-03-15 15:10:00,0 days 00:30:00
2004-03-15 15:25:00,2004-03-15 21:10:00,0 days 05:45:00
2004-03-15 21:25:00,2004-03-15 22:25:00,0 days 01:00:00
2004-03-15 22:40:00,2004-03-16 08:10:00,0 days 09:30:00
2004-03-16 08:55:00,2004-03-16 09:55:00,0 days 01:00:00
2004-03-16 10:10:00,2004-03-16 12:55:00,0 days 02:45:00
2004-03-16 13:10:00,2004-03-16 13:40:00,0 days 00:30:00
2004-03-16 13:55:00,2004-03-16 14:40:00,0 days 00:45:00
2004-03-16 14:55:00,2004-03-16 15:25:00,0 days 00:30:00
2004-03-16 15:40:00,2004-03-16 17:40:00,0 days 02:00:00
2004-03-16 17:55:00,2004-03-16 20:40:00,0 days 02:45:00
2004-03-16 20:55:00,2004-03-16 23:55:00,0 days 03:00:00
